City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
0,Provideniya,RU,2022-12-08 02:14:04,64.3833,-173.3,-5.91,63,100,4.92
1,Severo-Kurilsk,RU,2022-12-08 02:12:07,50.6789,156.125,-1.98,65,78,9.06
2,Rikitea,PF,2022-12-08 02:14:06,-23.1203,-134.9692,24.26,80,6,8.51
3,Chaiya,TH,2022-12-08 02:14:07,9.3862,99.1986,24.39,92,100,2.14
4,Bredasdorp,ZA,2022-12-08 02:14:08,-34.5322,20.0403,15.67,92,92,1.82
5,Solnechnyy,RU,2022-12-08 02:14:09,50.7214,136.6319,-12.47,57,8,1.42
6,Grindavik,IS,2022-12-08 02:14:10,63.8424,-22.4338,-1.74,74,40,3.09
7,Adrar,MR,2022-12-08 02:09:48,20.5022,-10.0711,25.25,35,49,1.78
8,Harlingen,US,2022-12-08 02:13:13,26.1906,-97.6961,24.05,97,75,7.2
9,Punta Arenas,CL,2022-12-08 02:10:30,-53.15,-70.9167,6.06,65,0,6.17
10,Raudeberg,NO,2022-12-08 02:09:35,61.9875,5.1352,0.48,1,100,5.64
11,Albany,US,2022-12-08 02:11:39,42.6001,-73.9662,11.43,87,100,1.34
12,Busselton,AU,2022-12-08 02:14:17,-33.65,115.3333,22.14,56,0,4.17
13,Byron Bay,AU,2022-12-08 02:14:18,-28.65,153.6167,29.41,69,12,3.97
14,Saskylakh,RU,2022-12-08 02:14:19,71.9167,114.0833,-33.96,100,100,2.81
15,Mar Del Plata,AR,2022-12-08 02:11:00,-38.0023,-57.5575,24.01,80,40,8.75
16,Tiksi,RU,2022-12-08 02:14:21,71.6872,128.8694,-21.6,98,100,5.36
17,Sawakin,SD,2022-12-08 02:12:35,19.1059,37.3321,24.68,71,80,4.43
18,Bitung,ID,2022-12-08 02:11:19,1.4451,125.1824,31.47,67,56,1.97
19,Ushuaia,AR,2022-12-08 02:14:25,-54.8,-68.3,5.81,56,40,6.69
20,Georgetown,MY,2022-12-08 02:10:03,5.4112,100.3354,28.96,76,20,2.57
21,Mehamn,NO,2022-12-08 02:14:26,71.0357,27.8492,1.95,75,100,8.75
22,Norman Wells,CA,2022-12-08 02:14:28,65.282,-126.8329,-28.88,86,90,3.36
23,Vaini,TO,2022-12-08 02:14:29,-21.2,-175.2,29.09,84,75,2.06
24,Kapaa,US,2022-12-08 02:14:30,22.0752,-159.319,27.99,80,75,7.72
25,Talnakh,RU,2022-12-08 02:12:17,69.4865,88.3972,-29.33,100,100,1.26
26,Saint-Philippe,RE,2022-12-08 02:09:45,-21.3585,55.7679,23.77,87,43,6.03
27,Puerto Ayora,EC,2022-12-08 02:10:22,-0.7393,-90.3518,21.42,94,16,1.34
28,Hermanus,ZA,2022-12-08 02:14:34,-34.4187,19.2345,16.56,89,100,4.32
29,Bengkulu,ID,2022-12-08 02:14:35,-3.8004,102.2655,26.92,75,88,1.43
30,Avarua,CK,2022-12-08 02:09:41,-21.2078,-159.775,28.03,74,40,4.12
31,Balabac,PH,2022-12-08 02:14:37,7.9868,117.0645,28.27,75,70,6.8
32,Aklavik,CA,2022-12-08 02:10:12,68.2191,-135.0107,-28.56,85,40,4.66
33,Chokurdakh,RU,2022-12-08 02:14:39,70.6333,147.9167,-29.54,98,80,2.86
34,Lata,PT,2022-12-08 02:14:40,40.1629,-8.3327,12.26,92,100,3.31
35,Arraial Do Cabo,BR,2022-12-08 02:14:41,-22.9661,-42.0278,23.1,91,0,5.64
36,Bluff,NZ,2022-12-08 02:14:42,-46.6,168.3333,17.88,64,100,1.91
37,Cape Town,ZA,2022-12-08 02:10:10,-33.9258,18.4232,20.77,72,99,4.47
38,Colquechaca,BO,2022-12-08 02:14:44,-18.6667,-66.0167,0.31,81,99,1.14
39,Victoria,HK,2022-12-08 02:12:26,22.2855,114.1577,20.69,76,13,1.79
40,Dikson,RU,2022-12-08 02:14:46,73.5069,80.5464,-25.55,97,98,8.28
41,Haines Junction,CA,2022-12-08 02:14:47,60.7522,-137.5108,-8.6,97,99,0.62
42,Ambikapur,IN,2022-12-08 02:14:49,23.1167,83.2,11.09,50,99,0.87
43,Elliot Lake,CA,2022-12-08 02:14:50,46.3834,-82.6331,-5.44,81,98,5.04
44,Kamen-Rybolov,RU,2022-12-08 02:14:51,44.7481,132.0403,-6.0,58,6,3.1
45,Atuona,PF,2022-12-08 02:14:52,-9.8,-139.0333,25.74,73,18,7.81
46,Mahebourg,MU,2022-12-08 02:14:53,-20.4081,57.7,25.14,81,32,8.63
47,Saint-Joseph,RE,2022-12-08 02:14:54,-21.3667,55.6167,23.21,83,24,5.63
48,Suraabad,AZ,2022-12-08 02:14:55,40.8192,49.4687,4.58,96,100,3.37
49,New Norfolk,AU,2022-12-08 02:15:56,-42.7826,147.0587,12.73,46,58,2.68
50,Leningradskiy,RU,2022-12-08 02:15:58,69.3833,178.4167,-24.61,100,98,2.26
51,Kutum,SD,2022-12-08 02:15:59,14.2,24.6667,11.9,29,0,3.0
52,Clyde River,CA,2022-12-08 02:16:00,70.4692,-68.5914,-17.87,71,40,3.09
53,Saint George,US,2022-12-08 02:16:01,37.1041,-113.5841,5.53,84,0,2.57
54,Belyy Yar,RU,2022-12-08 02:16:02,53.6039,91.3903,-28.41,75,20,1.0
55,Klaksvik,FO,2022-12-08 02:16:03,62.2266,-6.589,0.51,71,100,14.18
56,Cristian,RO,2022-12-08 02:16:04,45.6167,25.4667,4.82,100,100,0.05
57,Upernavik,GL,2022-12-08 02:16:05,72.7868,-56.1549,-4.09,72,100,7.89
58,Bambous Virieux,MU,2022-12-08 02:16:07,-20.3428,57.7575,25.14,83,75,7.2
59,Kaitangata,NZ,2022-12-08 02:12:30,-46.2817,169.8464,20.83,50,100,4.63
60,Gizo,SB,2022-12-08 02:16:09,-8.103,156.8419,29.05,70,97,1.56
61,Coahuayana,MX,2022-12-08 02:16:10,18.7333,-103.6833,23.93,93,23,0.51
62,Chuy,UY,2022-12-08 02:12:25,-33.6971,-53.4616,18.41,93,11,4.46
63,Fort Nelson,CA,2022-12-08 02:13:43,58.8053,-122.7002,-17.81,84,100,0.89
64,Mount Gambier,AU,2022-12-08 02:11:39,-37.8333,140.7667,14.14,47,89,5.08
65,Nome,US,2022-12-08 02:16:14,64.5011,-165.4064,-8.96,86,0,3.09
66,Lompoc,US,2022-12-08 02:16:15,34.6391,-120.4579,11.08,88,0,0.0
67,Hobart,AU,2022-12-08 02:16:16,-42.8794,147.3294,12.93,54,40,8.75
68,Ayr,GB,2022-12-08 02:16:17,55.4627,-4.6339,1.94,93,0,1.54
69,Yellowknife,CA,2022-12-08 02:16:18,62.456,-114.3525,-31.36,75,20,1.54
70,Ballina,AU,2022-12-08 02:16:20,-28.8667,153.5667,30.01,74,1,5.11
71,Ixtapa,MX,2022-12-08 02:16:15,20.7,-105.2,25.57,89,40,2.57
72,Hanna,CA,2022-12-08 02:11:29,51.6334,-111.9018,-11.18,82,100,2.46
73,Souillac,MU,2022-12-08 02:16:25,-20.5167,57.5167,25.21,83,75,7.2
74,Richards Bay,ZA,2022-12-08 02:15:38,-28.783,32.0377,23.28,89,54,4.55
75,Choix,MX,2022-12-08 02:16:27,26.7092,-108.3219,23.54,59,99,0.75
76,Bowen,AU,2022-12-08 02:16:28,-20.0167,148.2333,28.6,59,0,5.36
77,Aksehir,TR,2022-12-08 02:16:29,38.3575,31.4164,5.47,84,23,1.7
78,Teknaf,BD,2022-12-08 02:16:30,20.8624,92.3058,21.48,68,19,2.65
79,Thinadhoo,MV,2022-12-08 02:16:34,0.5333,72.9333,28.02,76,100,8.16
80,Shingu,JP,2022-12-08 02:16:35,33.7333,135.9833,13.83,41,6,0.8
81,Kamenka,RU,2022-12-08 02:16:36,51.3223,42.7678,-10.61,69,0,6.6
82,Yar-Sale,RU,2022-12-08 02:16:37,66.8333,70.8333,-13.75,88,100,3.55
83,Cabedelo,BR,2022-12-08 02:16:38,-6.9811,-34.8339,25.37,79,8,4.56
84,Linjiang,CN,2022-12-08 02:16:39,41.8069,126.9078,-4.94,65,5,1.26
85,Qaanaaq,GL,2022-12-08 02:16:40,77.484,-69.3632,-9.79,74,100,1.42
86,Vestmannaeyjar,IS,2022-12-08 02:16:06,63.4427,-20.2734,0.7,70,33,1.61
87,Lakes Entrance,AU,2022-12-08 02:16:42,-37.8811,147.981,17.31,52,34,10.52
88,Mataura,NZ,2022-12-08 02:16:43,-46.1927,168.8643,22.11,48,100,1.51
89,Castro,BR,2022-12-08 02:16:44,-24.7911,-50.0119,17.8,99,21,2.66
90,Lebu,CL,2022-12-08 02:16:45,-37.6167,-73.65,15.69,98,100,5.44
91,Ilulissat,GL,2022-12-08 02:16:46,69.2167,-51.1,1.01,64,100,8.23
92,Igarka,RU,2022-12-08 02:16:47,67.4667,86.5833,-13.19,96,100,4.51
93,Marzuq,YE,2022-12-08 02:17:48,14.4,46.4667,15.51,60,6,0.83
94,Novoanninskiy,RU,2022-12-08 02:17:49,50.5287,42.6747,-13.02,86,1,6.32
95,Yulara,AU,2022-12-08 02:17:50,-25.2406,130.9889,33.29,17,8,8.45
96,Cacapava Do Sul,BR,2022-12-08 02:13:24,-30.5122,-53.4914,16.41,81,0,1.82
97,Pisco,PE,2022-12-08 02:13:39,-13.7,-76.2167,19.03,82,0,1.03
98,Barrow,US,2022-12-08 02:17:52,71.2906,-156.7887,-9.99,85,100,7.72
99,Port-Gentil,GA,2022-12-08 02:17:52,-0.7193,8.7815,25.92,80,100,2.19
100,Khandyga,RU,2022-12-08 02:17:53,62.6667,135.6,-32.87,99,100,1.03
101,Vardo,NO,2022-12-08 02:17:54,70.3705,31.1107,1.99,75,100,11.32
102,Port Alfred,ZA,2022-12-08 02:17:55,-33.5906,26.891,20.1,94,100,0.89
103,Bethel,US,2022-12-08 02:17:56,41.3712,-73.414,14.0,88,20,2.57
104,Madimba,TZ,2022-12-08 02:17:57,-10.4,40.3333,24.34,86,20,2.27
105,Butaritari,KI,2022-12-08 02:17:58,3.0707,172.7902,26.99,79,96,5.84
106,Nikolskoye,RU,2022-12-08 02:17:59,59.7035,30.7861,-4.06,89,100,5.55
107,Cockburn Town,TC,2022-12-08 02:18:00,21.4612,-71.1419,25.58,60,0,7.98
108,Cidreira,BR,2022-12-08 02:18:01,-30.1811,-50.2056,21.04,92,5,4.26
109,Alta Floresta,BR,2022-12-08 02:18:02,-9.8756,-56.0861,22.33,93,46,0.82
110,Kosa,RU,2022-12-08 02:18:03,59.9445,54.9977,-8.82,75,100,3.65
111,Akdepe,TM,2022-12-08 02:18:04,42.0551,59.3788,-12.95,61,1,3.93
112,Hilo,US,2022-12-08 02:18:05,19.7297,-155.09,25.16,87,75,3.13
113,Guarapuava,BR,2022-12-08 02:18:06,-25.3953,-51.4581,17.15,87,7,1.25
114,Kirakira,SB,2022-12-08 02:18:07,-10.4544,161.9205,29.13,72,96,2.24
115,Ponta Do Sol,PT,2022-12-08 02:18:09,32.6667,-17.1,18.73,83,80,7.31
116,Quelimane,MZ,2022-12-08 02:18:10,-17.8786,36.8883,23.54,94,87,1.53
117,Sassandra,CI,2022-12-08 02:18:11,4.95,-6.0833,24.72,90,8,1.99
118,Codrington,AU,2022-12-08 02:18:12,-38.2667,141.9667,14.43,50,25,7.78
119,Geraldton,AU,2022-12-08 02:15:17,-28.7667,114.6,23.23,60,100,7.2
120,Tuktoyaktuk,CA,2022-12-08 02:18:14,69.4541,-133.0374,-28.0,69,20,7.2
121,Belaya Gora,RU,2022-12-08 02:18:15,68.5333,146.4167,-26.55,100,100,1.34
122,Zamora,EC,2022-12-08 02:14:24,-4.0692,-78.9567,18.7,98,100,1.49
123,Haapsalu,EE,2022-12-08 02:18:18,58.9431,23.5414,-3.9,88,100,2.92
124,Ribeira Grande,PT,2022-12-08 02:18:19,38.5167,-28.7,15.99,77,40,4.92
125,Lanzhou,CN,2022-12-08 02:18:20,36.0564,103.7922,-0.6,47,9,0.93
126,Natal,BR,2022-12-08 02:18:21,-5.795,-35.2094,25.36,78,20,9.26
127,Mehriz,IR,2022-12-08 02:18:22,31.5917,54.4318,-0.72,68,10,1.23
128,Olafsvik,IS,2022-12-08 02:17:35,64.8945,-23.7142,-0.34,65,21,7.14
129,Abbeville,FR,2022-12-08 02:18:24,50.1,1.8333,-0.02,84,100,0.79
130,Namibe,AO,2022-12-08 02:18:25,-15.1961,12.1522,19.84,80,9,1.98
131,Auki,SB,2022-12-08 02:18:26,-8.7676,160.7034,28.31,77,100,0.95
132,Yuba City,US,2022-12-08 02:18:27,39.1405,-121.6169,10.93,76,0,2.57
133,Bulungu,CD,2022-12-08 02:18:28,-4.55,18.6,19.64,98,100,0.75
134,Port Elizabeth,ZA,2022-12-08 02:18:29,-33.918,25.5701,21.17,90,100,5.66
135,Simav,TR,2022-12-08 02:18:30,39.0882,28.9777,4.38,84,14,1.5
136,Kurikka,FI,2022-12-08 02:18:30,62.6167,22.4167,-5.64,96,100,2.49
137,Mafinga,TZ,2022-12-08 02:18:31,-7.25,35.0667,20.72,59,2,1.59
138,Dunedin,NZ,2022-12-08 02:18:32,-45.8742,170.5036,14.89,70,100,4.02
139,Kruisfontein,ZA,2022-12-08 02:19:34,-34.0033,24.7314,19.94,78,73,2.49
140,Kedougou,SN,2022-12-08 02:19:35,12.5579,-12.1743,26.54,29,0,0.85
141,Thompson,CA,2022-12-08 02:15:42,55.7435,-97.8558,-24.91,77,100,1.03
142,Oktyabrskiy,RU,2022-12-08 02:19:37,54.4815,53.471,-20.98,97,12,1.9
143,Machali,CL,2022-12-08 02:19:37,-34.1833,-70.6667,18.06,43,0,1.1
144,East London,ZA,2022-12-08 02:19:38,-33.0153,27.9116,21.16,82,100,5.05
145,Necochea,AR,2022-12-08 02:19:39,-38.5473,-58.7368,22.29,62,100,3.92
146,Iranshahr,IR,2022-12-08 02:19:40,27.2025,60.6848,15.19,44,20,3.09
147,Luderitz,NA,2022-12-08 02:19:41,-26.6481,15.1594,14.37,76,0,3.23
148,Zhumadian,CN,2022-12-08 02:19:41,32.9794,114.0294,8.96,62,25,0.84
149,Hobyo,SO,2022-12-08 02:19:43,5.3505,48.5268,26.14,81,100,7.44
150,Porto Novo,BJ,2022-12-08 02:19:43,6.4965,2.6036,25.57,84,3,1.7
151,Powell River,CA,2022-12-08 02:15:41,49.8496,-124.5361,7.0,81,100,7.2
152,Dingle,PH,2022-12-08 02:19:45,10.9995,122.6711,27.59,70,88,4.44
153,Jamestown,US,2022-12-08 02:19:46,42.097,-79.2353,6.12,78,100,2.57
154,Mandal,IN,2022-12-08 02:19:47,25.45,74.5667,13.46,33,0,0.93
155,Kousseri,CM,2022-12-08 02:19:48,12.0769,15.0306,20.05,17,94,3.85
156,Mahenge,TZ,2022-12-08 02:19:49,-8.6833,36.7167,16.77,97,54,0.63
157,Tasiilaq,GL,2022-12-08 02:19:27,65.6145,-37.6368,-4.91,68,39,1.88
158,Sarangani,PH,2022-12-08 02:19:51,5.4033,125.4636,27.41,74,100,1.25
159,Barvinkove,UA,2022-12-08 02:19:53,48.9097,37.0205,-3.5,85,100,5.5
160,Cervo,ES,2022-12-08 02:19:53,43.6702,-7.4101,12.42,89,100,9.29
161,Itacare,BR,2022-12-08 02:19:54,-14.2775,-38.9967,23.67,92,19,1.69
162,Kodiak,US,2022-12-08 02:19:55,57.79,-152.4072,-0.27,51,20,13.38
163,Skibbereen,IE,2022-12-08 02:19:56,51.55,-9.2667,2.28,87,7,2.97
164,Port Lincoln,AU,2022-12-08 02:19:57,-34.7333,135.8667,16.31,52,6,5.57
165,Port Keats,AU,2022-12-08 02:19:58,-14.25,129.55,32.22,57,100,4.31
166,Alofi,NU,2022-12-08 02:19:59,-19.0595,-169.9187,29.94,74,75,4.63
167,Hammerfest,NO,2022-12-08 02:19:59,70.6634,23.6821,1.25,93,100,9.77
168,Gorom-Gorom,BF,2022-12-08 02:20:00,14.4439,-0.2361,23.74,16,0,3.96
169,Labuhan,ID,2022-12-08 02:20:01,-6.8844,112.2051,29.11,69,94,1.66
170,Hasaki,JP,2022-12-08 02:20:02,35.7333,140.8333,14.05,43,0,4.02
171,Hovd,MN,2022-12-08 02:20:03,48.0056,91.6419,-19.55,85,52,1.81
172,Zhuhai,CN,2022-12-08 02:20:03,22.2769,113.5678,18.88,82,40,7.2
173,Lagunas,PE,2022-12-08 02:20:04,-5.2269,-75.6753,22.6,98,100,1.3
174,Tateyama,JP,2022-12-08 02:20:05,34.9833,139.8667,13.34,55,0,1.39
175,Wajir,KE,2022-12-08 02:20:06,1.7471,40.0573,25.02,75,57,6.69
176,Zonguldak,TR,2022-12-08 02:20:07,41.25,31.8333,5.1,74,97,1.73
177,Coquimbo,CL,2022-12-08 02:20:08,-29.9533,-71.3436,14.85,100,0,4.12
178,Oriximina,BR,2022-12-08 02:16:43,-1.7656,-55.8661,25.38,72,10,1.23
179,Faya,SA,2022-12-08 02:20:10,18.3851,42.4509,12.06,72,9,0.78
180,Scarborough,GB,2022-12-08 02:20:06,54.2797,-0.4044,1.48,90,89,0.89
181,Dalhousie,IN,2022-12-08 02:20:11,32.5333,75.9833,4.45,20,53,3.12
182,Maine-Soroa,NE,2022-12-08 02:20:12,13.2114,12.0241,18.89,27,10,4.1
183,Soe,ID,2022-12-08 02:20:13,-9.8607,124.284,28.02,41,69,1.9
184,Kamen-Na-Obi,RU,2022-12-08 02:21:14,53.7884,81.3423,-24.31,98,33,2.13
185,Puerto Rondon,CO,2022-12-08 02:21:15,6.2805,-71.1,22.18,68,100,1.9
186,Airai,TL,2022-12-08 02:21:17,-8.9266,125.4092,24.68,39,99,1.1
187,Constitucion,CL,2022-12-08 02:21:18,-35.3333,-72.4167,14.74,93,11,1.94
188,The Valley,AI,2022-12-08 02:18:42,18.217,-63.0578,25.92,56,0,8.57
189,Avera,US,2022-12-08 02:21:19,33.194,-82.5271,19.19,85,92,2.42
190,Bama,NG,2022-12-08 02:21:20,11.5221,13.6856,18.7,28,4,3.32
191,Khatanga,RU,2022-12-08 02:21:22,71.9667,102.5,-33.84,89,15,3.9
192,Itigi,TZ,2022-12-08 02:21:23,-5.7,34.4833,19.11,68,26,2.11
193,Northam,GB,2022-12-08 02:21:24,51.0333,-4.2167,0.14,76,9,1.59
194,Guerrero Negro,MX,2022-12-08 02:19:19,27.9769,-114.0611,16.3,69,0,6.2
195,Caravelas,BR,2022-12-08 02:21:26,-17.7125,-39.2481,23.24,96,100,1.94
196,Little Current,CA,2022-12-08 02:21:27,45.9793,-81.9248,0.82,96,100,4.95
197,Jiwani,PK,2022-12-08 02:21:28,25.05,61.7417,24.46,56,0,4.23
198,Victor Harbor,AU,2022-12-08 02:21:29,-35.5667,138.6167,16.11,63,90,5.62
199,Nuuk,GL,2022-12-08 02:18:48,64.1835,-51.7216,-2.42,82,98,3.4
200,Cap Malheureux,MU,2022-12-08 02:21:31,-19.9842,57.6142,25.26,75,19,2.68
201,Henties Bay,NA,2022-12-08 02:21:32,-22.116,14.2845,13.94,90,0,2.56
202,Atambua,ID,2022-12-08 02:21:33,-9.1061,124.8925,29.32,52,96,1.36
203,Flinders,AU,2022-12-08 02:21:34,-34.5833,150.8552,22.88,51,4,1.79
204,Pacific Grove,US,2022-12-08 02:21:35,36.6177,-121.9166,10.24,85,0,2.06
205,San Antero,CO,2022-12-08 02:21:35,9.3741,-75.7589,24.59,76,5,3.09
206,Hargeysa,SO,2022-12-08 02:21:36,9.56,44.065,13.48,95,27,4.19
207,Bela,IN,2022-12-08 02:21:37,25.9333,81.9833,13.77,45,3,1.71
208,Nampa,US,2022-12-08 02:21:38,43.5407,-116.5635,-1.34,98,100,2.57
209,Christchurch,NZ,2022-12-08 02:19:45,-43.5333,172.6333,19.07,56,100,9.26
210,Barbastro,ES,2022-12-08 02:21:39,42.0356,0.1269,8.3,87,57,2.11
211,Gander,CA,2022-12-08 02:21:40,48.9682,-54.5906,-2.93,100,75,2.06
212,Port Hedland,AU,2022-12-08 02:21:41,-20.3167,118.5667,35.03,43,2,6.17
213,Puerto Escondido,MX,2022-12-08 02:21:42,15.85,-97.0667,26.46,73,0,0.0
214,Tselinnoye,RU,2022-12-08 02:21:43,53.0833,85.6667,-26.41,100,20,1.13
215,San Patricio,US,2022-12-08 02:21:44,28.017,-97.5169,23.93,89,0,5.85
216,Camocim,BR,2022-12-08 02:21:45,-2.9022,-40.8411,26.39,81,45,5.71
217,Tazovskiy,RU,2022-12-08 02:21:45,67.4667,78.7,-12.12,94,100,5.25
218,Ust-Ordynskiy,RU,2022-12-08 02:21:47,52.805,104.7508,-10.64,90,100,4.73
219,Hami,CN,2022-12-08 02:20:41,42.8,93.45,-4.92,45,65,1.98
220,Lethem,GY,2022-12-08 02:21:48,3.3803,-59.7968,24.47,85,100,2.63
221,Narsaq,GL,2022-12-08 02:19:56,60.9167,-46.05,-5.88,69,67,3.03
222,Salinopolis,BR,2022-12-08 02:20:02,-0.6136,-47.3561,26.15,82,92,3.8
223,Akalgarh,IN,2022-12-08 02:21:50,29.8167,75.8833,13.19,34,0,1.22
224,Chongwe,ZM,2022-12-08 02:21:51,-15.3292,28.682,18.04,89,92,2.18
225,Bagli,IN,2022-12-08 02:21:52,22.65,76.35,12.44,42,70,2.25
226,Mahibadhoo,MV,2022-12-08 02:21:53,3.7833,72.9667,27.22,79,85,6.29
227,Iroquois Falls,CA,2022-12-08 02:21:54,48.7669,-80.6831,-13.64,92,100,3.75
228,Leers,FR,2022-12-08 02:21:55,50.6822,3.2443,2.86,88,100,3.76
229,Samandag,TR,2022-12-08 02:21:56,36.0842,35.9771,11.29,84,100,4.12
230,Bathsheba,BB,2022-12-08 02:21:56,13.2167,-59.5167,25.03,87,20,3.09
231,Botshabelo,ZA,2022-12-08 02:19:10,-29.2702,26.7052,13.65,71,100,2.39
232,Iqaluit,CA,2022-12-08 02:22:58,63.7506,-68.5145,-9.15,92,100,2.57
233,Sangmelima,CM,2022-12-08 02:22:59,2.9333,11.9833,19.84,96,97,0.75
234,Katsuura,JP,2022-12-08 02:23:00,35.1333,140.3,13.41,56,0,0.82
235,Sorland,NO,2022-12-08 02:23:01,67.667,12.6934,2.92,58,97,8.59
236,Naze,JP,2022-12-08 02:23:02,28.3667,129.4833,19.51,57,72,6.39
237,Ust-Nera,RU,2022-12-08 02:23:02,64.5667,143.2,-35.44,97,100,1.86
238,Siavonga,ZM,2022-12-08 02:19:11,-16.5382,28.7088,23.1,79,84,3.42
239,Ambunti,PG,2022-12-08 02:23:03,-4.2365,142.8448,29.58,70,80,0.45
240,Hithadhoo,MV,2022-12-08 02:23:04,-0.6,73.0833,27.31,76,100,7.4
241,Zhezkazgan,KZ,2022-12-08 02:23:05,47.8043,67.7144,-22.01,77,75,3.0
242,Oranjemund,NA,2022-12-08 02:21:32,-28.55,16.4333,14.8,94,2,1.96
243,Ngunguru,NZ,2022-12-08 02:23:06,-35.6167,174.5,15.92,91,100,11.47
244,Beringovskiy,RU,2022-12-08 02:19:59,63.05,179.3167,-13.8,85,3,2.37
245,Saldanha,ZA,2022-12-08 02:23:08,-33.0117,17.9442,16.03,91,35,3.94
246,Filingue,NE,2022-12-08 02:23:08,14.3521,3.3168,22.54,16,0,5.27
247,Kahului,US,2022-12-08 02:23:09,20.8947,-156.47,26.02,70,20,11.83
248,Lorengau,PG,2022-12-08 02:18:59,-2.0226,147.2712,26.99,79,96,5.09
249,Tagusao,PH,2022-12-08 02:23:11,9.1924,117.8141,28.49,68,12,1.98
250,Buala,SB,2022-12-08 02:23:11,-8.145,159.5921,29.04,72,93,1.38
251,Deputatskiy,RU,2022-12-08 02:22:04,69.3,139.9,-30.37,96,100,2.5
252,Cayenne,GF,2022-12-08 02:23:13,4.9333,-52.3333,25.02,88,0,1.03
253,Carnarvon,AU,2022-12-08 02:23:14,-24.8667,113.6333,23.27,59,42,6.26
254,Cherskiy,RU,2022-12-08 02:23:15,68.75,161.3,-33.95,99,23,1.83
255,Ancud,CL,2022-12-08 02:23:16,-41.8697,-73.8203,13.69,89,100,9.26
256,Punta Alta,AR,2022-12-08 02:23:17,-38.8759,-62.0736,22.61,71,0,3.71
257,Ruteng,ID,2022-12-08 02:23:18,-8.6136,120.4721,24.13,47,73,0.52
258,Honningsvag,NO,2022-12-08 02:21:28,70.9821,25.9704,2.86,70,100,13.89
259,Tena,EC,2022-12-08 02:23:19,-0.9833,-77.8167,19.41,94,97,1.4
260,Manzanillo,CU,2022-12-08 02:22:17,20.3433,-77.1167,21.62,74,9,4.76
261,Izhma,RU,2022-12-08 02:23:20,65.0083,53.9113,-6.67,95,100,3.37
262,Waitati,NZ,2022-12-08 02:23:21,-45.75,170.5667,14.89,68,100,5.28
263,Esperance,AU,2022-12-08 02:22:49,-33.8667,121.9,21.29,58,85,7.86
264,Sheffield,GB,2022-12-08 02:23:23,53.383,-1.4659,1.69,76,4,0.45
265,Biak,ID,2022-12-08 02:23:24,-0.9131,122.8766,28.26,62,81,1.49
266,Agua Prieta,MX,2022-12-08 02:23:25,31.3,-109.5667,12.22,62,0,3.6
267,Bonavista,CA,2022-12-08 02:19:28,48.6499,-53.1147,3.38,80,100,5.51
268,Aykhal,RU,2022-12-08 02:23:26,66.0,111.5,-34.17,100,96,1.89
269,Lasa,IT,2022-12-08 02:23:27,46.6166,10.7002,-3.13,89,33,0.77
270,Tambacounda,SN,2022-12-08 02:23:29,13.7539,-13.7586,28.2,25,0,1.95
271,Pacifica,US,2022-12-08 02:22:38,37.6138,-122.4869,11.45,84,20,1.54
272,Brussels,BE,2022-12-08 02:19:30,50.8504,4.3488,4.27,93,20,4.63
273,Najran,SA,2022-12-08 02:23:32,17.4924,44.1277,14.36,37,0,0.57
274,Cabo San Lucas,MX,2022-12-08 02:23:33,22.8909,-109.9124,25.28,82,0,0.0
275,Iquitos,PE,2022-12-08 02:23:34,-3.7481,-73.2472,25.02,88,75,0.51
276,Southbridge,US,2022-12-08 02:19:08,42.0751,-72.0334,13.85,98,100,0.89
277,Mareeba,AU,2022-12-08 02:23:15,-17.0,145.4333,34.13,47,8,2.13
278,Kuching,MY,2022-12-08 02:24:37,1.55,110.3333,26.72,94,20,2.24
279,Miraflores,MX,2022-12-08 02:24:38,19.2167,-98.8083,18.36,35,2,1.79
280,Exeter,GB,2022-12-08 02:24:41,50.7236,-3.5275,1.03,92,40,0.0
281,Tuatapere,NZ,2022-12-08 02:22:48,-46.1333,167.6833,19.15,61,100,3.36
282,Kavaratti,IN,2022-12-08 02:24:43,10.5669,72.642,27.63,68,100,2.52
283,Magadan,RU,2022-12-08 02:21:30,59.5667,150.8,-15.89,80,87,0.54
284,Rondonopolis,BR,2022-12-08 02:24:45,-16.4708,-54.6356,26.29,67,99,0.55
