City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Makakilo City,US,2022-12-12 03:04:42,21.3469,-158.0858,25.18,69,75,6.69
294,Sawtell,AU,2022-12-12 03:04:43,-30.3833,153.1,25.01,73,40,3.09
295,Soyo,AO,2022-12-12 03:04:44,-6.1349,12.3689,24.23,90,100,4.12
296,Nebyliv,UA,2022-12-12 03:04:44,48.8153,24.2166,-5.3,91,46,1.62
297,Richards Bay,ZA,2022-12-12 03:04:45,-28.783,32.0377,22.11,91,100,1.39
298,Berdigestyakh,RU,2022-12-12 03:04:45,62.0989,126.6992,-39.05,97,98,2.77
299,The Valley,AI,2022-12-12 03:04:45,18.217,-63.0578,25.61,63,1,4.65
300,La Ronge,CA,2022-12-12 03:04:46,55.1001,-105.2842,-9.95,95,100,2.43
301,Samarai,PG,2022-12-12 03:04:46,-10.6167,150.6667,29.73,69,80,3.61
302,Jumla,NP,2022-12-12 03:04:47,29.2747,82.1838,11.03,14,0,0.82
303,Tuktoyaktuk,CA,2022-12-12 03:04:47,69.4541,-133.0374,-24.54,93,7,6.9
304,Kaduqli,SD,2022-12-12 03:04:48,11.0167,29.7167,19.68,27,0,3.43
305,Salalah,OM,2022-12-12 03:04:48,17.0151,54.0924,24.05,33,0,3.09
306,Isangel,VU,2022-12-12 03:04:49,-19.55,169.2667,31.06,70,40,3.6
307,Dillon,US,2022-12-12 03:04:49,34.4166,-79.3712,9.19,83,100,1.48
308,Saint-Georges,GD,2022-12-12 03:04:50,12.0564,-61.7485,23.79,67,39,2.77
309,Katobu,ID,2022-12-12 03:04:50,-4.9408,122.5276,30.61,64,88,1.16
310,Andenes,NO,2022-12-12 03:04:51,69.3143,16.1194,-3.93,73,12,4.12
311,Mitsamiouli,KM,2022-12-12 03:04:51,-11.3847,43.2844,26.82,79,2,4.08
312,Lavrentiya,RU,2022-12-12 03:04:52,65.5833,-171.0,-13.2,88,32,6.28
313,Gornopravdinsk,RU,2022-12-12 03:04:53,60.05,69.9,-16.9,96,100,4.1
314,Dawlatabad,AF,2022-12-12 03:04:53,36.4141,64.9053,2.13,61,100,0.84
315,Copperas Cove,US,2022-12-12 03:04:54,31.1241,-97.9031,15.81,86,100,2.57
316,Orange Walk,BZ,2022-12-12 03:04:54,17.8333,-88.8333,21.17,98,17,1.3
317,Solhan,TR,2022-12-12 03:04:55,38.9634,41.0293,2.79,70,100,0.76
318,Bouna,CI,2022-12-12 03:05:55,9.2667,-3.0,22.15,19,99,2.08
319,Muddebihal,IN,2022-12-12 03:05:56,16.3333,76.1333,21.52,82,76,5.93
320,Ahipara,NZ,2022-12-12 03:05:57,-35.1667,173.1667,21.03,64,1,3.66
321,Sharjah,AE,2022-12-12 03:03:02,25.3573,55.4033,21.58,46,0,0.88
322,Los Llanos De Aridane,ES,2022-12-12 03:05:58,28.6585,-17.9182,18.96,77,0,4.02
323,Corowa,AU,2022-12-12 03:05:58,-36.0333,146.3833,12.94,50,94,7.27
324,College,US,2022-12-12 03:05:59,64.8569,-147.8028,-9.89,82,100,2.57
325,Lixourion,GR,2022-12-12 03:06:00,38.2019,20.4314,15.73,67,64,3.51
326,Oriximina,BR,2022-12-12 03:05:34,-1.7656,-55.8661,25.74,70,98,1.95
327,Natal,BR,2022-12-12 03:06:01,-5.795,-35.2094,25.36,94,20,3.09
328,Priargunsk,RU,2022-12-12 03:06:02,50.3691,119.1012,-14.27,92,100,3.54
329,Kijang,KR,2022-12-12 03:06:02,35.2442,129.2139,11.12,55,78,0.51
330,Praia,CV,2022-12-12 03:06:03,14.9215,-23.5087,23.3,78,0,6.69
331,Shulan,CN,2022-12-12 03:05:23,44.4167,126.95,-3.03,55,100,8.54
332,Preston,GB,2022-12-12 03:05:36,53.7667,-2.7167,-1.19,81,13,1.75
333,Oro Valley,US,2022-12-12 03:01:22,32.3909,-110.9665,16.73,28,2,1.79
334,Longyearbyen,SJ,2022-12-12 03:06:05,78.2186,15.6401,-12.09,52,75,6.17
335,Gumdag,TM,2022-12-12 03:06:06,39.2061,54.5906,-1.97,56,0,8.96
336,Dordrecht,NL,2022-12-12 03:06:06,51.81,4.6736,0.59,93,66,0.89
337,Brigantine,US,2022-12-12 03:06:07,39.4101,-74.3646,6.12,94,100,5.66
338,Cajabamba,PE,2022-12-12 03:06:08,-7.6167,-78.05,12.19,82,91,1.9
339,Grand Gaube,MU,2022-12-12 03:06:08,-20.0064,57.6608,26.32,65,1,4.47
340,Constantine,DZ,2022-12-12 03:06:09,36.365,6.6147,14.67,77,75,9.26
341,Taltal,CL,2022-12-12 03:06:10,-25.4,-70.4833,18.23,86,38,2.26
342,Pahrump,US,2022-12-12 03:02:10,36.2083,-115.9839,6.02,58,40,2.24
343,Estelle,US,2022-12-12 03:06:11,29.8458,-90.1067,19.44,92,75,2.57
344,Dudinka,RU,2022-12-12 03:06:12,69.4058,86.1778,-23.02,97,100,7.67
345,Paita,PE,2022-12-12 03:06:12,-5.0892,-81.1144,20.03,84,94,3.34
346,Elizabeth City,US,2022-12-12 03:06:13,36.2946,-76.2511,10.01,90,100,2.57
347,Belmonte,BR,2022-12-12 03:06:13,-15.8631,-38.8828,24.78,92,24,5.26
348,Gornyy,RU,2022-12-12 03:06:14,55.1153,83.9059,-26.58,100,55,2.17
349,Uppsala,SE,2022-12-12 03:06:14,60.0,17.75,-6.27,93,100,5.66
350,Fairbanks,US,2022-12-12 03:04:26,64.8378,-147.7164,-9.88,83,20,2.57
351,Lisakovsk,KZ,2022-12-12 03:06:15,52.5369,62.4936,-10.69,73,100,5.79
352,Grindavik,IS,2022-12-12 03:06:16,63.8424,-22.4338,-0.74,80,0,2.06
353,Susangerd,IR,2022-12-12 03:06:16,31.5608,48.1831,13.44,46,0,1.97
354,Lublin,PL,2022-12-12 03:02:43,51.0,23.0,-4.23,93,95,5.56
355,Pitimbu,BR,2022-12-12 03:06:18,-7.4706,-34.8086,26.33,79,6,3.23
356,Paracatu,BR,2022-12-12 03:06:18,-17.2222,-46.8747,21.1,84,100,1.33
357,Conceicao Do Araguaia,BR,2022-12-12 03:04:23,-8.2578,-49.2647,23.33,91,100,1.4
358,Pankovka,RU,2022-12-12 03:06:19,58.5,31.1999,-5.52,93,100,8.11
359,Necochea,AR,2022-12-12 03:06:20,-38.5473,-58.7368,14.67,86,0,3.76
360,Saint-Joseph,RE,2022-12-12 03:06:20,-21.3667,55.6167,24.21,79,27,5.26
361,Puerto Madero,MX,2022-12-12 03:06:21,14.7208,-92.4215,24.11,100,0,0.0
362,Gondanglegi,ID,2022-12-12 03:06:22,-7.7479,112.0132,30.2,64,63,3.34
363,Mizan Teferi,ET,2022-12-12 03:06:22,6.9833,35.5833,15.81,91,53,1.15
364,Sol-Iletsk,RU,2022-12-12 03:06:23,51.1631,54.9918,-12.97,81,14,2.62
365,Brae,GB,2022-12-12 03:03:13,60.3964,-1.353,2.07,86,96,10.03
366,Coahuayana,MX,2022-12-12 03:06:24,18.7333,-103.6833,21.79,89,4,0.88
367,Mahanoro,MG,2022-12-12 03:07:25,-19.9,48.8,23.51,86,48,0.76
368,Senneterre,CA,2022-12-12 03:07:26,48.3835,-77.2328,-18.19,97,32,1.52
369,Sistranda,NO,2022-12-12 03:07:26,63.7256,8.834,-5.02,71,9,10.99
370,Lufilufi,WS,2022-12-12 03:07:27,-13.8745,-171.5986,28.01,72,83,3.59
371,Bonoua,CI,2022-12-12 03:07:27,5.2741,-3.595,26.79,88,52,1.52
372,Dingle,PH,2022-12-12 03:07:28,10.9995,122.6711,28.23,78,100,0.89
373,Narsaq,GL,2022-12-12 03:03:15,60.9167,-46.05,-5.88,64,9,3.78
374,Hualmay,PE,2022-12-12 03:07:28,-11.0964,-77.6139,20.39,83,100,2.84
375,Lensk,RU,2022-12-12 03:07:29,60.7253,114.9278,-40.36,99,67,1.9
376,Ust-Barguzin,RU,2022-12-12 03:07:29,53.45,108.9833,-18.36,80,100,4.12
377,Cockburn Town,TC,2022-12-12 03:07:30,21.4612,-71.1419,25.25,60,94,5.12
378,Roebourne,AU,2022-12-12 03:07:31,-20.7833,117.1333,38.53,20,45,1.37
379,Vestmannaeyjar,IS,2022-12-12 03:07:31,63.4427,-20.2734,1.08,59,4,3.71
380,Freeport,US,2022-12-12 03:07:32,40.6576,-73.5832,3.9,87,100,7.72
381,Magdagachi,RU,2022-12-12 03:07:33,53.45,125.8,-18.13,95,100,4.12
382,Yarada,IN,2022-12-12 03:07:33,17.65,83.2667,25.18,83,75,1.03
383,Seinajoki,FI,2022-12-12 03:07:34,62.7945,22.8282,-8.68,88,100,2.68
384,Doha,QA,2022-12-12 03:07:34,25.2867,51.5333,18.94,70,0,3.6
385,Ankazobe,MG,2022-12-12 03:07:36,-18.3167,47.1167,18.17,78,82,3.41
386,Kaeo,NZ,2022-12-12 03:07:36,-35.1,173.7833,21.59,67,65,2.35
387,Itaituba,BR,2022-12-12 03:03:03,-4.2761,-55.9836,24.1,77,100,0.9
388,Neftcala,AZ,2022-12-12 03:07:37,39.3742,49.2472,8.33,75,100,2.5
389,Progreso,MX,2022-12-12 03:07:38,21.2833,-89.6667,25.62,72,35,4.55
390,Olafsvik,IS,2022-12-12 03:07:38,64.8945,-23.7142,2.26,68,8,1.91
391,Hami,CN,2022-12-12 03:07:39,42.8,93.45,-7.28,35,4,2.02
392,Netivot,IL,2022-12-12 03:07:39,31.4222,34.5886,15.72,53,75,2.13
393,New Ross,IE,2022-12-12 03:07:40,52.3967,-6.9367,-1.01,1,8,0.94
394,Port Lincoln,AU,2022-12-12 03:07:40,-34.7333,135.8667,16.98,51,58,8.48
395,Yatou,CN,2022-12-12 03:05:15,37.15,122.3833,4.59,37,99,6.08
396,Merauke,ID,2022-12-12 03:07:41,-8.4667,140.3333,29.15,71,98,4.02
397,Thinadhoo,MV,2022-12-12 03:07:41,0.5333,72.9333,27.62,76,74,5.58
398,Korla,CN,2022-12-12 03:07:42,41.7597,86.1469,-7.19,49,7,1.56
399,Smederevska Palanka,RS,2022-12-12 03:07:42,44.3655,20.9589,1.27,80,100,2.9
400,Oranjemund,NA,2022-12-12 03:07:42,-28.55,16.4333,17.47,91,11,2.33
401,Russell,US,2022-12-12 03:07:43,32.3502,-85.1999,16.6,100,100,1.54
402,Kerouane,GN,2022-12-12 03:07:43,9.2667,-9.0167,19.75,28,100,0.52
403,Ishigaki,JP,2022-12-12 03:07:44,24.3448,124.1572,20.86,82,96,9.41
404,Bukachacha,RU,2022-12-12 03:07:44,52.9833,116.9167,-17.65,74,100,3.75
405,Bara,NG,2022-12-12 03:07:45,10.3744,10.7288,18.47,27,1,2.86
406,Howard Springs,AU,2022-12-12 03:07:45,-12.497,131.047,34.99,68,95,3.35
407,Vitim,RU,2022-12-12 03:07:46,59.4511,112.5578,-36.04,100,94,1.17
408,Asyut,EG,2022-12-12 03:07:46,27.181,31.1837,15.23,40,88,1.15
409,Naryan-Mar,RU,2022-12-12 03:07:47,67.6713,53.087,-29.03,100,57,1.48
410,Liuzhou,CN,2022-12-12 03:07:32,24.3126,109.3892,13.59,38,37,6.62
411,Bereda,ES,2022-12-12 03:07:48,43.2686,-7.5406,9.52,96,100,1.5
412,Puerto Leguizamo,CO,2022-12-12 03:07:48,-0.1934,-74.7819,24.44,77,95,1.02
413,Maneadero,MX,2022-12-12 03:08:49,31.7167,-116.5667,11.72,88,100,1.34
414,Kismayo,SO,2022-12-12 03:08:50,-0.3582,42.5454,26.2,77,7,4.88
415,Carupano,VE,2022-12-12 03:08:50,10.6678,-63.2585,23.68,75,6,2.22
416,Kattivakkam,IN,2022-12-12 03:08:51,13.2167,80.3167,26.05,81,31,5.38
417,Kaka,TM,2022-12-12 03:08:51,37.3482,59.6143,-0.85,63,0,2.71
418,Port Macquarie,AU,2022-12-12 03:08:52,-31.4333,152.9167,25.5,65,100,7.15
419,Flinders,AU,2022-12-12 03:08:52,-34.5833,150.8552,27.32,50,44,7.15
420,Montlucon,FR,2022-12-12 03:08:53,46.3333,2.6,-5.72,95,6,1.9
421,Shingu,JP,2022-12-12 03:08:53,33.7333,135.9833,12.23,45,2,2.24
422,Hervey Bay,AU,2022-12-12 03:08:05,-25.2986,152.8535,25.56,76,0,6.45
423,Oum Hadjer,TD,2022-12-12 03:08:55,13.2954,19.6966,20.42,15,3,3.61
424,Moranbah,AU,2022-12-12 03:08:55,-22.0016,148.0466,34.73,29,0,2.64
425,La Ciotat,FR,2022-12-12 03:08:56,43.1748,5.6045,8.23,41,33,5.34
426,Kutum,SD,2022-12-12 03:08:56,14.2,24.6667,13.0,25,15,2.5
427,Calvinia,ZA,2022-12-12 03:08:56,-31.4707,19.776,19.21,80,4,2.74
428,Moshny,UA,2022-12-12 03:08:57,49.5147,31.7476,6.11,94,100,4.28
429,Umm Lajj,SA,2022-12-12 03:08:57,25.0213,37.2685,23.15,45,0,2.35
430,Port Blair,IN,2022-12-12 03:08:58,11.6667,92.75,29.02,84,75,5.14
431,Zambezi,ZM,2022-12-12 03:08:58,-13.5432,23.1047,18.15,96,100,1.24
432,Gagnoa,CI,2022-12-12 03:08:59,6.1293,-5.9437,21.68,97,50,1.28
433,Ostrovnoy,RU,2022-12-12 03:08:59,68.0531,39.5131,-8.67,91,97,2.19
434,Tete,MZ,2022-12-12 03:09:00,-16.1564,33.5867,24.0,81,29,2.38
435,Fort Saint James,CA,2022-12-12 03:09:00,54.4333,-124.25,-18.01,99,8,0.2
436,Dingli,MT,2022-12-12 03:09:01,35.8614,14.3822,17.12,77,20,7.2
437,Kongolo,CD,2022-12-12 03:09:01,-5.3833,27.0,20.08,98,100,0.67
438,Laguna,US,2022-12-12 03:09:02,38.421,-121.4238,8.99,86,100,3.6
439,Vadso,NO,2022-12-12 03:09:02,70.0744,29.7487,-10.91,73,3,7.2
440,Boston,US,2022-12-12 03:05:17,42.3584,-71.0598,0.85,88,100,4.12
441,Jiayuguan,CN,2022-12-12 03:09:03,39.8167,98.3,-7.98,48,0,0.55
442,Buena Vista,US,2022-12-12 03:09:04,43.4203,-83.8986,1.16,86,100,2.57
443,Riyadh,SA,2022-12-12 03:09:04,24.6877,46.7219,12.08,46,0,3.51
444,Kyshtovka,RU,2022-12-12 03:09:04,56.555,76.6271,-22.9,98,57,3.68
445,Papar,MY,2022-12-12 03:09:05,5.7333,115.9333,29.0,73,100,1.44
446,Changji,CN,2022-12-12 03:09:05,44.0167,87.3167,-16.56,78,0,1.0
447,Hay River,CA,2022-12-12 03:09:06,60.8156,-115.7999,-23.58,97,99,1.48
448,Ngunguru,NZ,2022-12-12 03:09:06,-35.6167,174.5,20.08,63,72,4.72
449,Coquimbo,CL,2022-12-12 03:09:07,-29.9533,-71.3436,16.85,88,0,1.54
450,Abu Zabad,SD,2022-12-12 03:09:07,12.35,29.25,17.8,29,0,4.42
451,Chernyshevskiy,RU,2022-12-12 03:09:08,63.0128,112.4714,-32.31,96,100,1.83
452,Maxixe,MZ,2022-12-12 03:09:08,-23.8597,35.3472,24.09,89,81,1.84
453,Acarau,BR,2022-12-12 03:06:51,-2.8856,-40.12,26.14,79,56,6.0
454,Nakamura,JP,2022-12-12 03:09:09,32.9833,132.9333,13.63,58,91,1.92
455,Cap Malheureux,MU,2022-12-12 03:09:10,-19.9842,57.6142,26.37,65,3,4.47
456,Grafton,US,2022-12-12 03:09:10,42.207,-71.6856,-2.86,85,100,3.6
457,Puerto Madryn,AR,2022-12-12 03:09:11,-42.7692,-65.0385,15.27,60,97,2.62
458,Novikovo,RU,2022-12-12 03:09:11,51.1537,37.8879,3.33,89,100,9.33
459,Jizan,SA,2022-12-12 03:09:12,17.3333,42.6667,24.63,79,0,2.04
460,Ferkessedougou,CI,2022-12-12 03:09:12,9.6,-5.2,21.81,18,92,2.39
461,Mulege,MX,2022-12-12 03:10:13,26.8833,-111.9833,17.63,45,72,1.47
462,Sao Fidelis,BR,2022-12-12 03:05:31,-21.6461,-41.7469,23.29,97,22,0.51
463,Dwarka,IN,2022-12-12 03:10:14,22.2394,68.9678,22.98,52,0,4.65
464,Camana,PE,2022-12-12 03:10:14,-16.6228,-72.7111,21.73,78,84,1.0
465,Delta Del Tigre,UY,2022-12-12 03:10:14,-34.7633,-56.3853,22.72,88,92,5.57
466,Mindelo,CV,2022-12-12 03:10:15,16.8901,-24.9804,22.75,88,20,6.69
467,Ziyang,CN,2022-12-12 03:10:16,29.2497,117.8547,10.4,60,19,2.1
468,Kiama,AU,2022-12-12 03:07:15,-34.6833,150.8667,27.43,48,50,6.26
469,San Patricio,US,2022-12-12 03:10:16,28.017,-97.5169,23.05,81,88,4.24
470,Moerai,PF,2022-12-12 03:10:17,-22.4333,-151.3333,23.51,82,100,5.78
471,Komatipoort,ZA,2022-12-12 03:10:17,-25.4332,31.9548,23.36,97,91,2.1
472,Boguchany,RU,2022-12-12 03:10:18,58.3814,97.4531,-26.36,92,100,2.04
473,Jinji,CN,2022-12-12 03:10:18,23.2281,110.8261,14.19,42,8,4.5
474,Codrington,AU,2022-12-12 03:10:19,-38.2667,141.9667,13.45,79,99,11.3
475,Egvekinot,RU,2022-12-12 03:10:20,66.3167,-179.1667,-24.45,98,100,3.97
476,Carutapera,BR,2022-12-12 03:10:20,-1.195,-46.02,25.3,83,68,2.84
477,Oktyabrskiy,RU,2022-12-12 03:10:21,54.4815,53.471,-6.14,81,100,7.48
478,Sinazongwe,ZM,2022-12-12 03:10:21,-17.2614,27.4618,23.13,83,46,1.71
479,Almaznyy,RU,2022-12-12 03:10:21,48.0448,40.045,1.21,91,96,9.45
480,Talara,PE,2022-12-12 03:10:22,-4.5772,-81.2719,20.09,85,89,3.83
481,Hamilton,US,2022-12-12 03:07:50,39.1834,-84.5333,5.96,78,100,2.06
482,Camacha,PT,2022-12-12 03:10:23,33.0833,-16.3333,18.68,88,0,0.51
483,Tarakan,ID,2022-12-12 03:10:23,3.3,117.6333,25.72,94,100,0.99
484,Nioro,GM,2022-12-12 03:10:24,13.35,-15.75,22.59,22,0,2.02
485,Cascais,PT,2022-12-12 03:10:24,38.6979,-9.4215,18.62,95,100,8.94
486,Ozernovskiy,RU,2022-12-12 03:10:25,51.5,156.5167,-3.36,59,100,10.52
487,Vanimo,PG,2022-12-12 03:10:25,-2.6741,141.3028,29.59,71,100,2.83
488,Gimbi,ET,2022-12-12 03:10:25,9.1667,35.8333,11.63,73,6,0.68
489,Ribeira Brava,PT,2022-12-12 03:10:26,32.65,-17.0667,22.78,91,73,5.17
490,Coihaique,CL,2022-12-12 03:10:27,-45.5752,-72.0662,9.34,81,40,1.03
491,Aklavik,CA,2022-12-12 03:10:27,68.2191,-135.0107,-28.04,94,16,6.82
492,Danilov,RU,2022-12-12 03:10:28,58.1908,40.1717,-4.46,95,100,5.97
493,Ulverstone,AU,2022-12-12 03:10:28,-41.15,146.1667,19.01,56,14,7.47
494,Elbistan,TR,2022-12-12 03:10:29,38.2059,37.1983,5.73,84,100,1.34
495,Popondetta,PG,2022-12-12 03:10:29,-8.7537,148.2534,32.42,56,100,2.83
496,Qaqortoq,GL,2022-12-12 03:10:29,60.7167,-46.0333,-9.84,68,6,3.45
497,Neyshabur,IR,2022-12-12 03:10:30,36.2133,58.7958,0.22,50,0,0.47
498,Brande,DK,2022-12-12 03:10:30,55.9381,9.1218,-3.48,88,98,2.87
499,Santa Isabel,BR,2022-12-12 03:10:31,-23.3156,-46.2214,22.84,97,98,0.96
500,Severnoye,RU,2022-12-12 03:10:31,56.3491,78.3619,-24.28,97,13,3.14
501,Kharod,IN,2022-12-12 03:10:32,21.75,82.5667,20.19,38,95,1.24
502,Rosetta,EG,2022-12-12 03:10:32,31.4044,30.4164,16.08,71,27,3.29
503,Vasilyevskiy Mokh,RU,2022-12-12 03:10:33,57.0132,35.919,1.47,100,100,3.88
504,Margate,GB,2022-12-12 03:10:33,51.3813,1.3862,3.72,91,100,3.13
505,Nenjiang,CN,2022-12-12 03:10:34,49.1833,125.2167,-10.01,93,100,4.29
506,Pampa,US,2022-12-12 03:11:34,35.5362,-100.9599,8.53,100,100,8.75
507,Anadyr,RU,2022-12-12 03:11:34,64.75,177.4833,-20.29,70,62,10.0
508,Gejiu,CN,2022-12-12 03:11:35,23.306,103.1635,7.56,79,90,1.79
509,Fukue,JP,2022-12-12 03:11:35,32.6881,128.8419,13.04,54,100,4.12
510,Khani,GE,2022-12-12 03:11:36,41.9563,42.9566,4.76,53,88,3.23
511,Lagoa,PT,2022-12-12 03:11:37,39.05,-27.9833,16.81,84,0,16.67
512,Sidi Ali,DZ,2022-12-12 03:11:37,36.0998,0.4206,16.09,81,50,8.25
513,Araouane,ML,2022-12-12 03:11:38,18.9048,-3.5265,20.13,16,0,3.85
514,Waynesboro,US,2022-12-12 03:10:51,38.0685,-78.8895,5.64,82,0,0.0
515,Boca Do Acre,BR,2022-12-12 03:11:38,-8.7522,-67.3978,23.17,94,100,0.99
516,Piacabucu,BR,2022-12-12 03:11:39,-10.4056,-36.4344,24.32,90,53,3.28
517,Orotukan,RU,2022-12-12 03:11:39,62.2667,151.7,-37.21,96,100,1.1
518,Kirakira,SB,2022-12-12 03:09:31,-10.4544,161.9205,28.4,75,100,2.45
519,Celestun,MX,2022-12-12 03:11:41,20.8667,-90.4,25.42,75,53,5.61
520,Nkoteng,CM,2022-12-12 03:11:41,4.5167,12.0333,20.8,94,58,1.29
521,Sunagawa,JP,2022-12-12 03:11:42,43.4864,141.9056,-1.37,64,10,0.81
522,Saint-Pierre,RE,2022-12-12 03:11:43,-21.3393,55.4781,24.82,69,20,2.57
523,Imbituba,BR,2022-12-12 03:11:43,-28.24,-48.6703,22.35,96,31,4.15
524,Cocobeach,GA,2022-12-12 03:11:44,1.0002,9.5823,25.91,82,97,2.23
525,Skelleftea,SE,2022-12-12 03:11:44,64.7507,20.9528,-8.8,92,100,5.14
526,Damietta,EG,2022-12-12 03:11:44,31.4165,31.8133,16.46,54,54,3.58
527,Manoel Urbano,BR,2022-12-12 03:11:45,-8.8389,-69.2597,21.92,99,100,0.81
528,Gatesville,US,2022-12-12 03:11:45,31.4352,-97.7439,16.06,88,100,2.35
529,Alwar,IN,2022-12-12 03:11:46,27.5667,76.6,17.23,43,13,1.72
530,Roma,US,2022-12-12 03:07:58,43.2128,-75.4557,0.48,94,100,2.57
531,Resende,BR,2022-12-12 03:11:47,-22.4689,-44.4467,20.84,96,68,0.64
532,Yingkou,CN,2022-12-12 03:11:47,40.6648,122.2283,2.67,38,21,8.92
533,Boende,CD,2022-12-12 03:11:48,-0.2167,20.8667,21.21,98,80,1.08
534,Soltsy,RU,2022-12-12 03:11:48,58.1239,30.3238,-5.23,93,100,7.94
535,Wenatchee,US,2022-12-12 03:11:49,47.4235,-120.3103,2.25,94,100,5.14
536,Karratha,AU,2022-12-12 03:11:49,-20.7377,116.8463,37.71,22,31,2.61
537,Tabalosos,PE,2022-12-12 03:11:50,-6.35,-76.6833,18.11,92,99,1.57
538,Ojinaga,MX,2022-12-12 03:11:50,29.5667,-104.4167,17.54,77,0,3.09
539,Kloulklubed,PW,2022-12-12 03:11:51,7.0419,134.2556,27.28,72,99,2.11
540,Hofn,IS,2022-12-12 03:11:51,64.2539,-15.2082,0.16,67,11,8.2
541,Bud,US,2022-12-12 03:11:52,39.447,-86.1758,5.01,82,76,2.27
542,Palmerston,AU,2022-12-12 03:11:53,-12.486,130.9833,35.02,63,20,3.6
543,Severnyy,RU,2022-12-12 03:11:53,50.677,36.5532,3.02,93,75,9.0
544,Lata,PT,2022-12-12 03:11:54,40.1629,-8.3327,15.45,98,100,2.7
545,Kharsia,IN,2022-12-12 03:11:54,21.9667,83.1167,21.53,38,60,0.72
546,Tessalit,ML,2022-12-12 03:08:41,20.1986,1.0114,19.71,18,0,3.34
547,Havoysund,NO,2022-12-12 03:11:56,70.9963,24.6622,-4.87,82,61,5.51
548,Kitaibaraki,JP,2022-12-12 03:11:56,36.7833,140.75,8.97,55,39,3.73
